transaction_id,unique_product_id,customer_id,transaction_date,online_order,order_status,list_price,standard_cost,profit
18693,P05961211998,1028,2017-06-06,0,Approved,1415.01,1259.36,155.6500000000001
18694,P00151222016,3187,2017-09-20,0,Approved,1403.5,954.82,448.67999999999995
18695,P06421232012,534,2017-02-26,1,Approved,1469.44,596.55,872.8900000000001
18696,P03251221997,500,2017-02-14,0,Approved,642.7,211.37,431.33000000000004
18697,P04031322014,840,2017-03-19,1,Approved,1458.17,874.9,583.2700000000001
18698,P02021212013,3204,2017-02-25,0,Approved,1775.81,1580.47,195.33999999999992
18699,P03151221992,1155,2017-12-01,1,Approved,230.91,173.18,57.72999999999999
18700,P08141211998,771,2017-08-28,1,Approved,586.45,521.94,64.50999999999999
18701,P00022222004,3022,2017-04-08,0,Approved,290.62,215.14,75.48000000000002
18702,P00031322003,2118,2017-05-08,1,Approved,227.88,136.73,91.15
18703,P00022222004,177,2017-06-06,1,Approved,290.62,215.14,75.48000000000002
18704,P00321232001,3005,2017-01-31,0,Approved,2091.47,388.92,1702.5499999999997
18705,P02021212010,2673,2017-02-02,1,Approved,1775.81,1580.47,195.33999999999992
18706,P06051312014,1375,2017-06-02,1,Approved,1977.36,1759.85,217.51
18707,P04861222014,2576,2017-04-17,1,Approved,1762.96,950.52,812.44
18708,P02412232011,1026,2017-05-21,1,Approved,1777.8,820.78,957.02
18709,P05631222012,2028,2017-04-07,1,Approved,183.86,137.9,45.96000000000001
18710,P01932332009,2037,2017-04-15,1,Approved,12.01,7.21,4.8
18711,P00411221998,1667,2017-07-06,0,Approved,1483.2,99.59,1383.6100000000001
18712,P07851232004,665,2017-09-22,0,Approved,1765.3,709.48,1055.82
18713,P09931221994,1937,2017-01-16,0,Approved,1227.34,770.89,456.44999999999993
18714,P02812211993,1708,2017-04-16,0,Approved,1703.52,1516.13,187.38999999999987
18715,P01311222016,870,2017-09-21,1,Approved,1163.89,589.27,574.6200000000001
18716,P04911231993,1449,2017-12-16,1,Approved,1061.56,733.58,327.9799999999999
18717,P07914232013,3493,2017-05-19,1,Approved,2083.94,675.03,1408.91
18718,P05831221993,2831,2017-03-22,0,Approved,912.52,141.4,771.12
18719,P05461221993,605,2017-10-12,0,Approved,1292.84,13.44,1279.3999999999999
18720,P07111331995,3284,2017-03-03,0,Approved,1842.92,1105.75,737.1700000000001
18721,P06131122015,732,2017-05-15,0,Approved,71.16,56.93,14.229999999999997
18722,P03521121994,1212,2017-08-30,1,Approved,1057.51,154.4,903.11
18723,P06561222015,1597,2017-11-21,0,Approved,1807.45,778.69,1028.76
18724,P08631222013,2913,2017-06-24,1,Approved,235.63,125.07,110.56
18725,P01421212003,1117,2017-03-19,1,Approved,1386.84,1234.29,152.54999999999995
18726,P08751322005,2773,2017-12-26,0,Approved,1179.0,707.4,471.6
18727,P06831222010,703,2017-07-11,1,Approved,1636.9,44.71,1592.19
18728,P08964231993,2641,2017-05-22,0,Approved,1362.99,57.74,1305.25
18729,P09551231994,128,2017-05-05,0,Approved,569.56,528.43,41.129999999999995
18730,P03811222010,2702,2017-08-18,1,Approved,1577.53,826.51,751.02
18731,P06652112010,391,2017-11-04,1,Approved,590.26,525.33,64.92999999999995
18732,P00551322005,2110,2017-04-13,0,Approved,1129.13,677.48,451.6500000000001
18733,P08642331994,3125,2017-12-21,0,Approved,774.53,464.72,309.80999999999995
18734,P02942221991,83,2017-01-21,1,Approved,543.39,407.54,135.84999999999997
18735,P04511222015,3168,2017-02-21,1,Approved,441.49,84.99,356.5
18736,P04722112006,174,2017-10-29,1,Approved,1720.7,1531.42,189.27999999999997
18737,P00031222013,215,2017-09-30,0,Approved,235.63,125.07,110.56
18738,P06652112005,2737,2017-12-25,1,Approved,590.26,525.33,64.92999999999995
18739,P04722112006,2416,2017-05-22,0,Approved,1720.7,1531.42,189.27999999999997
18740,P05522231991,2076,2017-03-24,0,Approved,1894.19,598.76,1295.43
18741,P06051312011,1142,2017-11-22,0,Approved,1977.36,1759.85,217.51
18742,P01411332011,243,2017-10-17,0,Approved,1842.92,1105.75,737.1700000000001
18743,P05911231993,2085,2017-01-06,0,Approved,1061.56,733.58,327.9799999999999
18744,P08141211991,1274,2017-09-29,0,Approved,586.45,521.94,64.50999999999999
18745,P00011222000,314,2017-10-27,1,Approved,100.35,75.26,25.08999999999999
18746,P05522232003,2029,2017-07-31,0,Approved,1894.19,598.76,1295.43
18747,P08731222006,443,2017-06-08,0,Approved,1636.9,44.71,1592.19
18748,P03442332006,526,2017-07-08,0,Approved,774.53,464.72,309.80999999999995
18749,P00061221993,406,2017-03-21,0,Approved,60.34,45.26,15.080000000000005
18750,P02961222002,1578,2017-04-05,1,Approved,1065.03,230.09,834.9399999999999
18751,P08561221998,1913,2017-02-16,1,Approved,752.64,205.36,547.28
18752,P02261221991,2200,2017-10-12,0,Approved,60.34,45.26,15.080000000000005
18753,P02412232011,2305,2017-08-01,1,Cancelled,1777.8,820.78,957.02
18754,P06831222010,2375,2017-03-02,0,Approved,1636.9,44.71,1592.19
18755,P05522231997,403,2017-01-30,1,Approved,1894.19,598.76,1295.43
18756,P00252112010,1744,2017-05-08,0,Approved,590.26,525.33,64.92999999999995
18757,P04631121999,2027,2017-07-10,1,Approved,1793.43,248.82,1544.6100000000001
18758,P03551222016,2171,2017-05-26,1,Approved,1403.5,954.82,448.67999999999995
18759,P00932221991,1949,2017-05-01,1,Approved,742.54,667.4,75.13999999999999
18760,P02841212016,1740,2017-06-17,0,Approved,1216.14,1082.36,133.7800000000002
18761,P04922222012,2351,2017-08-27,1,Approved,533.51,400.13,133.38
18762,P00031222015,2277,2017-03-27,1,Approved,183.86,137.9,45.96000000000001
18763,P02111231996,1309,2017-01-27,1,Approved,1071.23,380.74,690.49
18764,P07851232013,1991,2017-07-21,1,Approved,1765.3,709.48,1055.82
18765,P02111231996,1384,2017-07-09,0,Approved,1071.23,380.74,690.49
18766,P05764231991,3134,2017-01-24,1,Approved,1890.39,260.14,1630.25
18767,P09111221994,1456,2017-02-13,0,Approved,100.35,75.26,25.08999999999999
18768,P01711321996,1367,2017-01-19,0,Approved,1024.66,614.8,409.8600000000001
18769,P03011322006,1677,2017-05-08,1,Approved,748.17,448.9,299.27
18770,P09662112016,577,2017-08-27,0,Approved,1172.78,1043.77,129.01
18771,P08141211991,1402,2017-04-04,0,Approved,586.45,521.94,64.50999999999999
18772,P01151322007,2836,2017-12-17,1,Approved,1274.93,764.96,509.97
18773,P05831222015,836,2017-06-09,1,Approved,912.52,141.4,771.12
18774,P08141212015,527,2017-06-11,0,Approved,586.45,521.94,64.50999999999999
18775,P00321231991,2613,2017-01-04,0,Approved,2091.47,388.92,1702.5499999999997
18776,P04311222003,2451,2017-09-06,0,Approved,1151.96,649.49,502.47
18777,P08111221999,1637,2017-08-03,0,Approved,1151.96,649.49,502.47
18778,P03251221992,203,2017-09-19,0,Approved,642.7,211.37,431.33000000000004
18779,P00000000,3355,2017-05-05,0,Approved,310.57,215.14,95.43
18780,P01151322005,57,2017-10-29,0,Approved,1274.93,764.96,509.97
18781,P05131322012,1567,2017-03-30,0,Approved,2005.66,1203.4,802.26
18782,P05061212003,1537,2017-01-05,0,Approved,175.89,131.92,43.97
18783,P07941222003,1500,2017-04-23,0,Approved,1555.58,818.01,737.5699999999999
18784,P08631222004,2409,2017-11-11,0,Approved,235.63,125.07,110.56
18785,P07941222015,771,2017-03-10,0,Approved,1555.58,818.01,737.5699999999999
18786,P06942232004,3313,2017-11-06,0,Approved,1240.31,795.1,445.2099999999999
18787,P09551232003,2576,2017-09-04,1,Approved,569.56,528.43,41.129999999999995
18788,P07311221997,1326,2017-12-20,1,Approved,1945.43,333.18,1612.25
18789,P08314232010,3168,2017-04-11,0,Approved,2083.94,675.03,1408.91
18790,P02661221993,1007,2017-07-22,0,Approved,1992.93,762.63,1230.3000000000002
18791,P00011221993,1213,2017-10-22,0,Approved,478.16,298.72,179.44
18792,P03251222002,665,2017-10-06,0,Approved,642.7,211.37,431.33000000000004
18793,P07661121997,1014,2017-12-26,0,Approved,642.31,513.85,128.45999999999992
18794,P09931221991,724,2017-11-13,1,Approved,1227.34,770.89,456.44999999999993
18795,P09551232003,2234,2017-01-17,0,Approved,569.56,528.43,41.129999999999995
18796,P09662112002,2640,2017-05-27,1,Approved,1172.78,1043.77,129.01
18797,P01641312010,3496,2017-04-02,1,Approved,1661.92,1479.11,182.81000000000017
18798,P02841211995,3082,2017-12-14,0,Approved,1216.14,1082.36,133.7800000000002
18799,P05131322012,1156,2017-10-25,1,Approved,2005.66,1203.4,802.26
18800,P06451312011,2866,2017-09-04,1,Approved,1977.36,1759.85,217.51
18801,P00031122015,2349,2017-11-03,1,Approved,71.16,56.93,14.229999999999997
18802,P02021212010,2932,2017-04-21,0,Approved,1775.81,1580.47,195.33999999999992
18803,P04631121993,640,2017-04-16,0,Approved,1793.43,248.82,1544.6100000000001
18804,P05461222009,2257,2017-04-22,1,Approved,1292.84,13.44,1279.3999999999999
18805,P05232222011,1285,2017-04-27,1,Approved,1280.28,829.51,450.77
18806,P06451312011,2617,2017-05-31,1,Approved,1977.36,1759.85,217.51
18807,P05832222001,2419,2017-03-31,0,Approved,1280.28,829.51,450.77
18808,P08841221998,3166,2017-07-01,0,Approved,1198.46,381.1,817.36
18809,P05631221998,2658,2017-09-08,0,Approved,183.86,137.9,45.96000000000001
18810,P06361222003,2180,2017-10-11,0,Approved,1992.93,762.63,1230.3000000000002
18811,P09011122010,2616,2017-07-27,0,Approved,945.04,507.58,437.46
18812,P04112222006,2344,2017-01-19,1,Approved,416.98,312.74,104.24000000000001
18813,P05131322015,1541,2017-05-02,1,Approved,2005.66,1203.4,802.26
18814,P00011222011,894,2017-11-11,0,Approved,71.49,53.62,17.869999999999997
18815,P06211322010,3008,2017-12-25,0,Approved,1024.66,614.8,409.8600000000001
18816,P01641311993,2227,2017-08-27,0,Approved,1661.92,1479.11,182.81000000000017
18817,P03811222011,1593,2017-04-12,0,Approved,1577.53,826.51,751.02
18818,P00631321991,2783,2017-03-16,1,Approved,227.88,136.73,91.15
18819,P03351211992,1008,2017-09-12,1,Approved,1311.44,1167.18,144.26
18820,P00000000,1503,2017-03-03,0,Approved,356.39,215.03,141.35999999999999
18821,P08964231999,2116,2017-02-02,0,Approved,1362.99,57.74,1305.25
18822,P03011322002,3464,2017-12-13,0,Approved,748.17,448.9,299.27
18823,P05461222006,945,2017-01-21,1,Approved,1807.45,778.69,1028.76
18824,P05831222015,1081,2017-03-17,0,Approved,912.52,141.4,771.12
18825,P00523122011,2483,2017-06-03,0,Approved,574.64,459.71,114.93
18826,P04141122005,705,2017-10-12,0,Approved,958.74,748.9,209.84000000000003
18827,P01641311994,1450,2017-06-05,1,Approved,1661.92,1479.11,182.81000000000017
18828,P09662111991,723,2017-02-28,1,Approved,1172.78,1043.77,129.01
18829,P02021211993,753,2017-09-13,1,Approved,1775.81,1580.47,195.33999999999992
18830,P00041222016,215,2017-12-27,1,Approved,360.4,270.3,90.09999999999997
18831,P06952221992,2504,2017-06-30,0,Approved,792.9,594.68,198.22000000000003
18832,P02841212016,63,2017-03-20,1,Approved,1216.14,1082.36,133.7800000000002
18833,P00941211994,2130,2017-12-19,0,Approved,1216.14,1082.36,133.7800000000002
18834,P00151222016,1015,2017-07-28,0,Approved,1403.5,954.82,448.67999999999995
18835,P02343111993,1814,2017-01-19,1,Approved,688.63,612.88,75.75
18836,P06742222005,1341,2017-01-22,0,Approved,544.05,376.84,167.20999999999998
18837,P01261222004,1330,2017-04-04,0,Approved,1231.15,161.6,1069.5500000000002
18838,P01421212004,1252,2017-09-28,0,Approved,1386.84,1234.29,152.54999999999995
18839,P02661221991,991,2017-01-20,0,Approved,1992.93,762.63,1230.3000000000002
18840,P03442332010,1972,2017-08-19,1,Approved,774.53,464.72,309.80999999999995
18841,P06942232004,1519,2017-11-26,0,Approved,1240.31,795.1,445.2099999999999
18842,P01923122007,1088,2017-02-03,0,Approved,574.64,459.71,114.93
18843,P05631221997,775,2017-11-02,1,Approved,183.86,137.9,45.96000000000001
18844,P08751322009,1275,2017-08-03,1,Approved,1179.0,707.4,471.6
18845,P01151322007,142,2017-06-28,1,Approved,1274.93,764.96,509.97
18846,P02841211991,3355,2017-09-03,0,Approved,1216.14,1082.36,133.7800000000002
18847,P05764231993,50,2017-09-20,0,Approved,1890.39,260.14,1630.25
18848,P00722122004,2165,2017-04-30,1,Approved,980.37,234.43,745.94
18849,P04861222014,3417,2017-01-29,1,Approved,1762.96,950.52,812.44
18850,P04311222006,3044,2017-05-05,1,Approved,1151.96,649.49,502.47
18851,P02111232006,1308,2017-06-06,1,Approved,1071.23,380.74,690.49
18852,P03442331999,1539,2017-03-26,1,Approved,774.53,464.72,309.80999999999995
18853,P06051312014,1876,2017-06-25,0,Approved,1977.36,1759.85,217.51
18854,P00151222011,1285,2017-09-03,1,Approved,1403.5,954.82,448.67999999999995
18855,P02721221992,280,2017-11-17,0,Approved,499.53,388.72,110.80999999999995
18856,P07111331995,2594,2017-04-10,1,Approved,1842.92,1105.75,737.1700000000001
18857,P00151222011,2263,2017-11-21,0,Approved,1403.5,954.82,448.67999999999995
18858,P01421212003,1263,2017-06-12,0,Approved,1386.84,1234.29,152.54999999999995
18859,P05522232015,817,2017-01-30,0,Approved,1894.19,598.76,1295.43
18860,P01541122005,2104,2017-01-11,0,Approved,958.74,748.9,209.84000000000003
18861,P01151321996,1503,2017-07-06,1,Approved,1274.93,764.96,509.97
18862,P08731222010,2770,2017-07-17,0,Approved,1636.9,44.71,1592.19
18863,P01811222013,1747,2017-03-26,0,Approved,575.27,431.45,143.82
18864,P09931221994,2248,2017-11-09,0,Approved,1227.34,770.89,456.44999999999993
18865,P00041122016,396,2017-09-30,1,Approved,363.01,290.41,72.59999999999997
18866,P07111332016,3427,2017-12-29,0,Approved,1842.92,1105.75,737.1700000000001
18867,P00011222001,3112,2017-10-21,1,Approved,441.49,84.99,356.5
18868,P03611122011,828,2017-09-01,1,Approved,945.04,507.58,437.46
18869,P04031322006,1970,2017-07-17,0,Approved,1458.17,874.9,583.2700000000001
18870,P05831222011,2808,2017-05-19,0,Approved,912.52,141.4,771.12
18871,P01261222013,2708,2017-04-12,0,Approved,1231.15,161.6,1069.5500000000002
18872,P07461222000,1161,2017-07-31,1,Approved,1228.07,400.91,827.1599999999999
18873,P09651232013,2459,2017-05-20,1,Approved,1635.3,993.66,641.64
18874,P03731121999,626,2017-09-15,1,Approved,1793.43,248.82,1544.6100000000001
18875,P03521121994,1883,2017-02-01,1,Approved,1057.51,154.4,903.11
18876,P04631122008,1236,2017-07-20,0,Approved,1793.43,248.82,1544.6100000000001
18877,P04232212006,1969,2017-06-10,1,Approved,1810.0,1610.9,199.0999999999999
18878,P02661222002,1754,2017-08-10,1,Approved,1992.93,762.63,1230.3000000000002
18879,P00451322005,11,2017-11-14,1,Approved,1129.13,677.48,451.6500000000001
18880,P00321231995,569,2017-01-08,1,Approved,2091.47,388.92,1702.5499999999997
18881,P00451322014,1653,2017-11-27,0,Approved,1129.13,677.48,451.6500000000001
18882,P07461222014,1054,2017-06-04,1,Approved,1228.07,400.91,827.1599999999999
18883,P01064222014,1597,2017-01-12,0,Approved,1466.68,363.25,1103.43
18884,P00051232003,833,2017-02-07,1,Approved,569.56,528.43,41.129999999999995
18885,P03731121999,1806,2017-06-22,1,Approved,1793.43,248.82,1544.6100000000001
18886,P09261212003,1090,2017-04-15,1,Approved,1415.01,1259.36,155.6500000000001
18887,P09331322006,2621,2017-12-21,0,Approved,1458.17,874.9,583.2700000000001
18888,P01711321996,2986,2017-07-11,0,Approved,1024.66,614.8,409.8600000000001
18889,P07461222014,3298,2017-12-26,1,Approved,1228.07,400.91,827.1599999999999
18890,P03611121995,2378,2017-12-01,1,Approved,945.04,507.58,437.46
18891,P06051312015,630,2017-10-30,0,Approved,1977.36,1759.85,217.51
18892,P08561222005,1019,2017-07-14,0,Approved,752.64,205.36,547.28
18893,P05911231993,2267,2017-09-22,1,Approved,1061.56,733.58,327.9799999999999
18894,P03821232012,3153,2017-02-19,1,Approved,2091.47,388.92,1702.5499999999997
18895,P00252112010,197,2017-05-14,1,Approved,590.26,525.33,64.92999999999995
18896,P09931221994,1867,2017-08-27,0,Approved,1227.34,770.89,456.44999999999993
18897,P09451232013,166,2017-02-09,0,Approved,1635.3,993.66,641.64
18898,P02111231996,2022,2017-10-05,1,Approved,1071.23,380.74,690.49
18899,P08422222015,1319,2017-07-07,0,Approved,290.62,215.14,75.48000000000002
18900,P01932332009,1593,2017-11-02,1,Approved,12.01,7.21,4.8
18901,P08642332008,2407,2017-08-13,1,Approved,774.53,464.72,309.80999999999995
18902,P06742222005,866,2017-03-26,1,Approved,544.05,376.84,167.20999999999998
18903,P02942222006,1683,2017-08-24,1,Approved,543.39,407.54,135.84999999999997
18904,P09534121997,752,2017-11-20,1,Approved,1073.07,933.84,139.2299999999999
18905,P09831221997,2494,2017-03-20,1,Cancelled,795.34,101.58,693.76
18906,P06311221998,355,2017-11-15,1,Approved,1483.2,99.59,1383.6100000000001
18907,P06131122015,757,2017-02-07,1,Approved,71.16,56.93,14.229999999999997
18908,P02343111993,2663,2017-07-19,0,Approved,688.63,612.88,75.75
18909,P01261222004,893,2017-07-05,1,Approved,1231.15,161.6,1069.5500000000002
18910,P00041222016,2285,2017-08-03,0,Approved,360.4,270.3,90.09999999999997
18911,P05764231993,2695,2017-04-11,1,Approved,1890.39,260.14,1630.25
18912,P08422222004,2156,2017-08-20,0,Approved,290.62,215.14,75.48000000000002
18913,P00451322003,2065,2017-05-19,0,Approved,1129.13,677.48,451.6500000000001
18914,P05232222001,1820,2017-11-07,0,Approved,1280.28,829.51,450.77
18915,P08141212015,126,2017-10-15,0,Approved,586.45,521.94,64.50999999999999
18916,P03551222016,3245,2017-02-18,0,Approved,1403.5,954.82,448.67999999999995
18917,P09264231993,710,2017-08-03,1,Approved,1890.39,260.14,1630.25
18918,P00151222016,1536,2017-11-27,1,Approved,1403.5,954.82,448.67999999999995
18919,P07311222006,2379,2017-07-21,0,Approved,1945.43,333.18,1612.25
18920,P03731121999,2686,2017-05-01,1,Approved,1793.43,248.82,1544.6100000000001
18921,P07851232004,2390,2017-09-03,1,Approved,1765.3,709.48,1055.82
18922,P00042221995,2853,2017-03-27,1,Approved,544.05,376.84,167.20999999999998
18923,P06211222010,2950,2017-04-26,0,Approved,478.16,298.72,179.44
18924,P09361222000,3328,2017-11-11,0,Approved,1065.03,230.09,834.9399999999999
18925,P02812212007,880,2017-08-28,1,Approved,1703.52,1516.13,187.38999999999987
18926,P02343111993,3183,2017-08-06,1,Approved,688.63,612.88,75.75
18927,P02111231996,905,2017-03-31,0,Approved,1071.23,380.74,690.49
18928,P00151222016,3185,2017-02-14,1,Approved,1403.5,954.82,448.67999999999995
18929,P01764231993,2284,2017-11-14,1,Approved,1362.99,57.74,1305.25
18930,P09922112012,86,2017-11-26,0,Approved,1720.7,1531.42,189.27999999999997
18931,P01764232000,625,2017-07-20,1,Approved,1362.99,57.74,1305.25
18932,P03551222016,3447,2017-08-20,0,Approved,1403.5,954.82,448.67999999999995
18933,P04311221999,3007,2017-05-17,1,Approved,1151.96,649.49,502.47
18934,P08111222014,1390,2017-06-25,1,Approved,1151.96,649.49,502.47
18935,P00812212016,2400,2017-09-08,1,Approved,1703.52,1516.13,187.38999999999987
18936,P01561222009,2283,2017-04-13,0,Approved,1292.84,13.44,1279.3999999999999
18937,P00722122004,3371,2017-08-26,1,Approved,980.37,234.43,745.94
18938,P05331222006,995,2017-01-13,0,Approved,795.34,101.58,693.76
18939,P05131322015,2769,2017-09-11,0,Approved,2005.66,1203.4,802.26
18940,P05061212003,476,2017-10-03,0,Approved,175.89,131.92,43.97
18941,P01411331995,1013,2017-04-20,0,Approved,1842.92,1105.75,737.1700000000001
18942,P01711321996,390,2017-09-20,1,Cancelled,1024.66,614.8,409.8600000000001
18943,P05232222003,799,2017-01-14,1,Approved,1280.28,829.51,450.77
18944,P00321232012,347,2017-11-01,1,Approved,2091.47,388.92,1702.5499999999997
18945,P09451232013,1090,2017-10-19,1,Approved,1635.3,993.66,641.64
18946,P05331222015,10,2017-11-17,0,Approved,795.34,101.58,693.76
18947,P06561222015,1020,2017-04-03,0,Approved,1807.45,778.69,1028.76
18948,P00321232011,3273,2017-06-07,0,Approved,2091.47,388.92,1702.5499999999997
18949,P00722122016,2695,2017-10-18,0,Approved,980.37,234.43,745.94
18950,P04722112006,2231,2017-06-12,1,Approved,1720.7,1531.42,189.27999999999997
18951,P01151321994,1784,2017-03-25,0,Approved,1274.93,764.96,509.97
18952,P05643111993,2443,2017-04-13,1,Approved,688.63,612.88,75.75
18953,P05212231999,124,2017-12-28,1,Approved,1777.8,820.78,957.02
18954,P02841211995,2183,2017-10-20,0,Approved,1216.14,1082.36,133.7800000000002
18955,P04511222012,2781,2017-09-01,1,Approved,441.49,84.99,356.5
18956,P00551322005,2343,2017-05-29,1,Approved,1129.13,677.48,451.6500000000001
18957,P06211221993,127,2017-11-27,0,Approved,478.16,298.72,179.44
18958,P07851232003,840,2017-06-11,0,Approved,1765.3,709.48,1055.82
18959,P01411331995,860,2017-09-30,0,Approved,1842.92,1105.75,737.1700000000001
18960,P08034121997,1402,2017-04-01,1,Approved,1073.07,933.84,139.2299999999999
18961,P02343111993,609,2017-05-23,0,Approved,688.63,612.88,75.75
18962,P03821231999,2132,2017-06-06,1,Approved,2091.47,388.92,1702.5499999999997
18963,P01261222004,1792,2017-07-22,0,Approved,1231.15,161.6,1069.5500000000002
18964,P02841211992,2793,2017-08-12,1,Approved,1216.14,1082.36,133.7800000000002
18965,P01932332011,503,2017-08-31,0,Approved,12.01,7.21,4.8
18966,P05522231993,1683,2017-07-07,0,Approved,1894.19,598.76,1295.43
18967,P02343111993,110,2017-07-08,1,Approved,688.63,612.88,75.75
18968,P07111331995,1206,2017-07-23,1,Approved,1842.92,1105.75,737.1700000000001
18969,P06952222000,2903,2017-09-30,0,Approved,792.9,594.68,198.22000000000003
18970,P01151321996,1,2017-03-29,1,Approved,1274.93,764.96,509.97
18971,P04922222012,3238,2017-12-01,1,Approved,533.51,400.13,133.38
18972,P02343111993,2440,2017-11-07,1,Approved,688.63,612.88,75.75
18973,P02841212016,2087,2017-05-27,0,Approved,1216.14,1082.36,133.7800000000002
18974,P03731121999,827,2017-10-07,0,Approved,1793.43,248.82,1544.6100000000001
18975,P00451322005,392,2017-09-20,0,Approved,1129.13,677.48,451.6500000000001
18976,P06742222005,200,2017-12-23,0,Approved,544.05,376.84,167.20999999999998
18977,P03551222016,405,2017-01-14,1,Approved,1403.5,954.82,448.67999999999995
18978,P04922222012,3060,2017-07-06,0,Approved,533.51,400.13,133.38
18979,P07241222016,3070,2017-09-02,0,Approved,360.4,270.3,90.09999999999997
18980,P00722122004,870,2017-06-09,0,Approved,980.37,234.43,745.94
18981,P04922222012,268,2017-10-22,0,Approved,533.51,400.13,133.38
18982,P07662112010,2196,2017-04-27,0,Approved,1172.78,1043.77,129.01
18983,P02111231993,743,2017-01-03,0,Approved,1071.23,380.74,690.49
18984,P08034122004,1281,2017-04-29,1,Approved,1073.07,933.84,139.2299999999999
18985,P03951232006,3412,2017-05-27,0,Approved,1812.75,582.48,1230.27
18986,P01421212009,2861,2017-01-30,1,Approved,1386.84,1234.29,152.54999999999995
18987,P01311222011,3020,2017-01-19,1,Approved,1577.53,826.51,751.02
18988,P00011221993,1401,2017-04-21,0,Approved,441.49,84.99,356.5
18989,P01121212016,968,2017-05-17,1,Approved,1775.81,1580.47,195.33999999999992
18990,P08252221992,2616,2017-11-18,0,Approved,1538.99,829.65,709.34
18991,P04911231993,2189,2017-08-12,1,Approved,1061.56,733.58,327.9799999999999
18992,P07021322011,691,2017-11-21,0,Approved,495.72,297.43,198.29000000000002
18993,P00321232005,1887,2017-01-17,0,Approved,2091.47,388.92,1702.5499999999997
18994,P07461222000,3096,2017-09-19,0,Approved,1228.07,400.91,827.1599999999999
18995,P02721121994,289,2017-03-19,1,Approved,1057.51,154.4,903.11
18996,P06831222014,1140,2017-02-13,0,Approved,1636.9,44.71,1592.19
18997,P06211221993,1041,2017-05-31,1,Approved,478.16,298.72,179.44
18998,P07554232006,1537,2017-02-14,0,Approved,1873.97,863.95,1010.02
18999,P00042222002,3112,2017-01-30,0,Approved,544.05,376.84,167.20999999999998
19000,P02412232011,1259,2017-05-12,0,Approved,1777.8,820.78,957.02
19001,P09261212003,2548,2017-12-27,1,Approved,1415.01,1259.36,155.6500000000001
19002,P02552222016,1243,2017-02-08,0,Approved,1538.99,829.65,709.34
19003,P02111231996,3134,2017-08-01,1,Approved,1071.23,380.74,690.49
19004,P08631222004,1426,2017-09-15,1,Approved,235.63,125.07,110.56
19005,P00631322007,1190,2017-01-06,1,Approved,227.88,136.73,91.15
19006,P07554232006,2630,2017-09-11,1,Approved,1873.97,863.95,1010.02
19007,P06742222006,1758,2017-11-25,1,Approved,544.05,376.84,167.20999999999998
19008,P02531322012,3458,2017-02-06,0,Approved,2005.66,1203.4,802.26
19009,P00211221991,1138,2017-05-31,0,Approved,71.49,53.62,17.869999999999997
19010,P07311221991,1451,2017-07-03,0,Approved,1945.43,333.18,1612.25
19011,P00041122002,1700,2017-05-27,1,Approved,363.01,290.41,72.59999999999997
19012,P08452221995,3398,2017-01-26,0,Approved,792.9,594.68,198.22000000000003
19013,P05631221997,107,2017-01-30,1,Approved,183.86,137.9,45.96000000000001
19014,P00011222003,468,2017-03-17,0,Approved,71.49,53.62,17.869999999999997
19015,P09261212003,1933,2017-09-28,1,Approved,1415.01,1259.36,155.6500000000001
19016,P08034121997,29,2017-04-10,1,Approved,1073.07,933.84,139.2299999999999
19017,P05631221998,2684,2017-09-28,1,Approved,183.86,137.9,45.96000000000001
19018,P00000000,3384,2017-12-01,0,Approved,1695.42,1516.13,179.28999999999996
19019,P01541122016,500,2017-10-16,1,Approved,958.74,748.9,209.84000000000003
19020,P04861222012,2004,2017-07-13,1,Approved,1762.96,950.52,812.44
19021,P04311222003,2473,2017-08-01,0,Approved,1151.96,649.49,502.47
19022,P02721221999,174,2017-06-14,0,Approved,499.53,388.72,110.80999999999995
19023,P01811222013,1958,2017-05-16,0,Approved,575.27,431.45,143.82
19024,P00941211996,2196,2017-10-20,1,Approved,1216.14,1082.36,133.7800000000002
19025,P03611121995,1937,2017-08-04,0,Approved,945.04,507.58,437.46
19026,P06421232005,461,2017-12-04,0,Approved,1469.44,596.55,872.8900000000001
19027,P04461222011,1811,2017-09-25,1,Approved,1769.64,108.76,1660.88
19028,P08964232005,3261,2017-11-22,0,Approved,1362.99,57.74,1305.25
19029,P03251221994,1549,2017-08-03,1,Approved,642.7,211.37,431.33000000000004
19030,P07742232004,810,2017-10-23,0,Approved,1240.31,795.1,445.2099999999999
19031,P00631322003,2548,2017-05-26,0,Approved,227.88,136.73,91.15
19032,P03151222006,1284,2017-10-13,0,Approved,230.91,173.18,57.72999999999999
19033,P00631322003,2548,2017-04-10,0,Approved,227.88,136.73,91.15
19034,P05331221997,2612,2017-03-23,0,Approved,795.34,101.58,693.76
19035,P07111331995,884,2017-11-01,1,Approved,1842.92,1105.75,737.1700000000001
19036,P07111332003,1579,2017-02-18,1,Approved,1842.92,1105.75,737.1700000000001
19037,P02841211991,401,2017-06-18,1,Approved,1216.14,1082.36,133.7800000000002
19038,P05911231993,1492,2017-07-11,0,Approved,1061.56,733.58,327.9799999999999
19039,P01541122005,1134,2017-11-27,0,Approved,958.74,748.9,209.84000000000003
19040,P09041122005,2932,2017-01-19,0,Approved,363.01,290.41,72.59999999999997
19041,P00411222012,1595,2017-09-06,0,Approved,1483.2,99.59,1383.6100000000001
